1,0.4220827233143852,0.8144196572906564,0.23553878118385382,0.8989637305699483
2,0.2011228062855631,0.9324280633688976,0.15505972376257335,0.9404145077720207
3,0.18060156551719367,0.9388942774005821,0.15839623461038338,0.9378238341968912
4,0.1526278803167781,0.9408341416100874,0.11671499451718877,0.9585492227979275
5,0.13623470758836784,0.9440672486259296,0.10876294728392648,0.9611398963730571
6,0.12228073327625372,0.9547365017782089,0.08413558146178028,0.9637305699481865
7,0.11213821187649119,0.9589395408988038,0.1256092157210507,0.9507772020725389
8,0.10862074579683431,0.9573229873908827,0.08179192965612879,0.9740932642487047
9,0.08437608353850229,0.9647591335273198,0.07200054052144139,0.9715025906735751
10,0.06453394396016793,0.9783381829938571,0.07498344033944983,0.9715025906735751
11,0.06481891020535074,0.9776915615906887,0.08777402067035815,0.9715025906735751
12,0.05561281923497336,0.9822179114128679,0.10312814924640444,0.9637305699481865
13,0.05518326585202436,0.9786614936954414,0.08088702585904534,0.9715025906735751
14,0.03807169381513134,0.986744261235047,0.07407168731324972,0.9766839378238342
15,0.022088285829303403,0.9922405431619787,0.08898601725388677,0.9689119170984456
16,0.04301861413693398,0.9851277077271259,0.10242483768746613,0.966321243523316
17,0.03094849333325458,0.9906239896540576,0.11327301344105617,0.9689119170984456
18,0.04479779355345981,0.9822179114128679,0.12293474679725928,0.9585492227979275
19,0.03295630077472227,0.9883608147429681,0.08098588143402971,0.9715025906735751
20,0.02304821760787978,0.9919172324603945,0.08503851538688055,0.9740932642487047
21,0.016953724127790067,0.994180407371484,0.1202279517591154,0.9740932642487047
22,0.023708943321521347,0.9922405431619787,0.09176262139000115,0.9818652849740933
23,0.027464518291272885,0.9909473003556418,0.08063140298466685,0.9792746113989638
24,0.007367012321172263,0.9974135143873263,0.10798881586563865,0.9740932642487047
25,0.015268667429636982,0.9945037180730683,0.09024533557758661,0.9766839378238342
26,0.04256739188203961,0.9848043970255416,0.10855689302976419,0.966321243523316
27,0.012295202295526768,0.995473650177821,0.07729136054898694,0.9818652849740933
28,0.006772925259977609,0.9980601357904947,0.11961767530078406,0.966321243523316
29,0.00574680446639053,0.998383446492079,0.1098625163808272,0.9766839378238342
30,0.001106098042516277,1.0,0.1149819366018037,0.9844559585492229
31,0.00044123056872838245,1.0,0.10920086226406762,0.9818652849740933
32,0.00018964394840560213,1.0,0.11689967535441582,0.9844559585492229
33,0.0001667018781311559,1.0,0.12532509816633303,0.9844559585492229
34,0.0001104472170789469,1.0,0.12813696817356496,0.9844559585492229
35,0.0020765931372487318,0.9996766892984158,0.14487868310321583,0.9818652849740933
36,0.0028843350209610337,0.9980601357904947,0.1480802220948055,0.9792746113989638
37,0.03488175480187774,0.9886841254445523,0.06125099086950635,0.9870466321243524
38,0.023791206759182212,0.9928871645651471,0.07648542490570649,0.9715025906735751
39,0.024625783465913174,0.9909473003556418,0.11185448807109283,0.9818652849740933
40,0.02855551584832722,0.9906239896540576,0.1030815117003232,0.9715025906735751
41,0.010057771772033234,0.9970902036857421,0.0948986431771957,0.9792746113989638
42,0.00318039295029591,0.9993533785968316,0.07854216399848693,0.9740932642487047
43,0.006481931417502845,0.9987067571936632,0.08895916587789543,0.9766839378238342
44,0.007006311515745256,0.9974135143873263,0.15006150214461167,0.9792746113989638
45,0.02845133056652822,0.9915939217588103,0.14255183732735446,0.9715025906735751
46,0.02743031083331198,0.991270611057226,0.10761975576145662,0.9715025906735751
47,0.009249376410177604,0.9970902036857421,0.11649459623611035,0.9792746113989638
48,0.0027664722321853715,0.9990300678952474,0.12223530006763848,0.9740932642487047
49,0.00993287380746133,0.9967668929841579,0.11982605326377878,0.9740932642487047
50,0.0019611262303361778,0.9996766892984158,0.08331288938130701,0.9844559585492229
